__quarterly__,FS_ODX_PN_XDC,FSGL_PT,FS_ODX_CRT_XDC,FS_ODX_A_XDC,FSERE_PT,FSANL_PT,FS_ODX_INAET_XDC,FSKRTC_PT,FSKRC_PT,FS_ODX_L_S_XDC,FS_ODX_AFL_XDC,FS_ODX_ANF_XDC,FS_ODX_IIN_XDC,FSCD_PT,FS_ODX_ENI_XDC,FS_ODX_INI_XDC,FSKNL_PT,FSLE_PT,FSFC_PT,FSLT_PT,FS_ODX_LF_XDC,FS_ODX_LDC_XDC,FS_ODX_AFLS_XDC,FS_ODX_LDO_XDC,FS_ODX_LDL_XDC,FS_ODX_IG_XDC,FS_ODX_EP_XDC,FS_ODX_ALB_XDC,FSNERA_XDC,FSSNO_PT,FS_ODX_AF_XDC,FSEIM_PT,FSLS_PT,FSDERE_XDC,FSPE_PT,FS_ODX_INIGL_XDC,FS_ODX_AFL_FX_XDC,FS_ODX_LD_XDC,FS_ODX_II_XDC,FSFCD_PT,FS_ODX_B_XDC,FS_ODX_EI_XDC,FS_ODX_INIF_XDC,FSTI_PT,FS_ODX_EO_XDC,FS_ODX_AFD_XDC,FSKA_PT,FS_ODX_CR_XDC,FS_ODX_LDD_XDC,FSERA_PT,FS_ODX_AFF_XDC,FS_ODX_CT2_XDC,FS_ODX_ARW_XDC,FS_ODX_L_FX_XDC,FS_ODX_L_XDC,FSENE_PT,FS_ODX_CT1_XDC,FS_ODX_AFLG_XDC,FS_ODX_AFC_XDC,FSGA_PT,FSDERA_XDC,FS_ODX_TI_XDC,FS_ODX_RE_XDC,FS_ODX_AFO_XDC,FS_ODX_AFE_XDC,FS_ODX_AFLNP_XDC,FS_ODX_INIO_XDC,FS_ODX_AFLG_ODX_XDC,FS_ODX_AFLG_ODX_RES_XDC,FS_ODX_AFLG_CB_XDC,FS_ODX_AFLG_GG_XDC,FS_ODX_AFLG_NODX_XDC,FS_ODX_AFLG_NFC_XDC,FS_ODX_AFLG_NRES_XDC,FS_ODX_AFLG_ODS_XDC,FS_ODX_AFLG_OFM_XDC,FS_ODX_ONOBS_FX_XDC,FS_ODX_ARW_FSKRC_XDC,FS_ODX_AFLG_NODX_FSCD_XDC,FS_ODX_VLE_XDC,FS_ODX_CT1_FSLE_XDC,FS_ODX_AFLNP_FSPN_XDC,FS_ODX_INIGL_FSTI_XDC,FS_ODX_EP_FSPE_XDC,FS_ODX_INBT_XDC,FS_ODX_IG_FSENE_XDC,FS_ODX_ALB_FSLT_XDC,FS_ODX_AFLNP_FSANL_XDC,FSNERAB_XDC,FS_ODX_LF_FSGL_XDC,FS_ODX_A_FSLT_XDC,FS_ODX_IG_FSTI_XDC,FS_ODX_LDCDC_FSCD_XDC,FS_ODX_VLE_FSLE_XDC,FS_ODX_CRT_FSKNL_XDC,FS_ODX_AFLG_FSANL_XDC,FS_ODX_AFLG_FSFC_XDC,FS_ODX_ARW_FSKRTC_XDC,FS_ODX_CRT_FSGL_XDC,FS_ODX_LDCDC_XDC,FS_ODX_L_FX_FSFCD_XDC,FS_ODX_CRT_FSKRC_XDC,FSNERAB_FSERE_XDC,FSDERA_FSERA_XDC,FS_ODX_ENI_FSPE_XDC,FS_ODX_ENI_FSENE_XDC,FS_ODX_ALB_FSLS_XDC,FS_ODX_AFLS_FSPN_XDC,FSNKNL_FSKNL_XDC,FS_ODX_CRT_FSSNO_XDC,FS_ODX_CT1_FSKRTC_XDC,FSDKA_FSKA_XDC,FSPN_PT,FS_ODX_IIN_FSEIM_XDC,FSNERA_FSERA_XDC,FS_ODX_IG_FSEIM_XDC,FSNSNO_FSSNO_XDC,FS_ODX_AFL_FX_FSFC_XDC,FS_ODX_ON_FX_XDC,FSDERE_FSERE_XDC,FS_ODX_L_S_FSLS_XDC,FS_ODX_CRT_FSGA_XDC,FS_ODX_CT1_FSKA_XDC,FSDFCD_FSFCD_XDC,FS_ODX_AFF_FSGA_XDC,FS_ODX_HQLA_XDC,FS_ODX_SD_XDC,FS_ODX_INIP_XDC,,__eof__
2018Q2,-7139288819994.54,3.70681697547529,89390556715990,642036955514244,46.3049696691757,3.53224477952915,20856433081009.3,12.7174545604837,17.9408708928414,299713675457379,437391997318353,14273953299615.8,15589998677732.6,89.1647919752611,10597087458057.4,9919076900740.6,-1.51785419008672,64.9673214511572,5.7527950109888,17.2142845181504,3313544330820.18,401555972487653,17421960595642.5,19999540495871.2,48222963851220.2,25509075578473.2,5283070486409.97,110522068233893,44102553880820.8,6.89487692031378,627763002214628,61.1154984028069,36.8758843136638,90082914339507.8,49.853985893011,1550710495114.31,26164514680157,540134129462235,26243213368481.5,10.0957057401753,631629126862341,10653214690748.9,2684110527262.77,6.07905406193134,5314016971647.39,84141047534523.4,9.86934405115162,88181453069285.5,70355652627491.2,6.95352475590875,3478638031829.05,26025720640750,498250933580140,54513684938515.4,543447673793056,41.5424205610969,63364836075240,454813957913995,38659826534506.5,3.89150505335962,634247456203341,1194843859401.08,20856433081009.3,16555046543846.4,47536446251569.7,16065142284987,2988296953379.06,4461342725854.85,4461342725854.85,0,18388602594428.1,450352615188140,138129892270521,223023430.775991,292726600804878,1107296494882.87,6163368863950.79,498250933580140,450352615188140,41166436740000,63364836075240,16065142284987,1550710495114.31,5283070486409.97,22051276940410.4,25509075578473.2,110522068233893,16065142284987,41712866162018.6,3313544330820.18,642036955514244,25509075578473.2,401555972487653,41166436740000,89390556715990,454813957913995,454813957913995,498250933580140,89390556715990,401555972487653,54513684938515.4,89390556715990,41712866162018.6,634247456203341,10597087458057.4,10597087458057.4,110522068233893,17421960595642.5,-1356818310655.5,89390556715990,63364836075240,642036955514244,108.445728563036,15589998677732.6,44102553880820.8,25509075578473.2,6163368863950.79,26164514680157,6163368863950.79,90082914339507.8,299713675457379,89390556715990,63364836075240,539969035761226,3478638031829.05,82005509217680,,2695958924984.46,,__eof__
2018Q3,-9973021097244.26,3.836395643146,90071901367220,654313585425753,45.1866285897551,3.62108026099086,30537441096359,12.7898770135048,18.046737359902,304975395648490,440252919176330,14878579735896,23140882548110.9,89.2133166977543,15664097913299.2,14945329452695.9,-1.45563491877796,66.6554606304084,5.82905007213345,17.797119509503,3455514499750.79,404744058615005,17901248166880.5,20570330375260.5,49940053352579.8,38086212000806.8,7802833936968.68,116448970765135,43193513579669.1,6.56855436623033,639435005689857,60.7592126715587,38.1830706432962,90107603508419.6,49.8134905703308,3344063922713.39,26706035822001.8,547785284276177,38859306677506.3,10.8651121349079,644073985538388,15718424129395.4,3752610684669.47,8.78024814503094,7861263976330.55,87131646601854.8,9.75598364006665,92833186762460.4,72530841933331.6,6.78068347937066,3807485939063.64,26237175018350,499103519771670,59479243303566.6,551240798775928,41.1280016846185,63834726348870,458154167343210,40777724915408.5,4.22716283465656,637008256042030,1857694088392.78,30537441096359,16628345704337.7,50836883352862.8,16590130118572,3386108893538.29,4472952927388.68,4472952927388.68,0,16734167757399.4,453681214415822,139764389187950,9024966.038088,296373247025384,809401420121.787,5916421810003.21,499103519771670,453681214415822,42549330890000,63834726348870,16590130118572,3344063922713.39,7802833936968.68,32395135184751.8,38086212000806.8,116448970765135,16590130118572,40716588128478.7,3455514499750.79,654313585425753,38086212000806.8,404744058615005,42549330890000,90071901367220,458154167343210,458154167343210,499103519771670,90071901367220,404744058615005,59479243303566.6,90071901367220,40716588128478.7,637008256042030,15664097913299.2,15664097913299.2,116448970765135,17901248166880.5,-1311118048308.5,90071901367220,63834726348870,654313585425753,107.903000392027,23140882548110.9,43193513579669.1,38086212000806.8,5916421810003.21,26706035822001.8,5916421810003.21,90107603508419.6,304975395648490,90071901367220,63834726348870,547433312836864,3807485939063.64,88865359079350,0,4462545951774.75,,__eof__
2018Q4,-13670358539470.2,5.27512266137932,92025104574620,686090432964174,47.2011292359908,3.42763699082025,43154948733163.4,12.3188419259129,17.7667898571469,321022105282582,453294492273164,16337492830545,31272285766226.6,89.8550700507035,21542145503568.6,21855091140721,-2.91392134819736,62.6765862474737,6.03180193524613,18.3778480530855,4854437145573.8,419988840341243,18865468644144.9,21432630987620.5,55156957705345,53127376906947.6,10634995072038.9,126088657276912,45255589942849.2,9.32714546965953,669752940133629,58.8628454610132,39.2772507568977,91427788766243.7,49.3683188161418,4396471147730.37,28479753660067.6,573210024481497,52217627192998.1,12.0688254588175,675806687312288,20945341426771.5,5073770751133.95,8.27534014229758,10907150431529.7,87890029922410.2,9.30006262490937,97742225685218.5,76631595447287.9,7.02752601706882,5307898989830.97,28218264645440,517961349881120,69124989848611.2,578064461627070,40.5481067535098,63806839929180,472159960917309,49706349987465.6,5.76788150838446,643976128056020,2100641209685.79,43154948733163.4,16737763331036.4,56816405629722.6,16183929476244.1,5490108058638.65,4753013146580.53,4753013146580.53,23914822.7038035,17741340076285.6,467406947770728,140283359795091,6392383.24274596,308380889586963,1001328005182.42,8583315372281.11,517961349881120,467406947770728,39991949060000,63806839929180,16183929476244.1,4396471147730.37,10634995072038.9,45255589942849.2,53127376906947.6,126088657276912,16183929476244.1,43154948733163.4,4854437145573.8,686090432964174,53127376906947.6,419988840341243,39991949060000,92025104574620,472159960917309,472159960917309,517961349881120,92025104574620,419988840341243,69124989848611.2,92025104574620,43154948733163.4,643976128056020,21542145503568.6,21542145503568.6,126088657276912,18865468644144.9,-2681539167900.8,92025104574620,63806839929180,686090432964174,116.569147633997,31272285766226.6,45255589942849.2,53127376906947.6,8583315372281.11,28479753660067.6,8583315372281.11,91427788766243.7,321022105282582,92025104574620,63806839929180,572756562637240,5307898989830.97,89547413284675,,6894741183218.05,,__eof__
2019Q1,-2876446054237.77,4.37066930772682,92570950369890,694756588034735,37.3608261789439,3.37690488705647,9164236303724.66,12.884676047461,17.5706932534075,324316440664815,458705918514405,21491182565315.1,8071150344025.85,89.6510257233704,6875711476990.19,6080056560933.93,-3.10938455195307,64.9031870140503,5.60165068802562,17.7248291269261,4045970115687.81,424375565493673,19010412974720.7,30160935882932.5,51459164812826.1,14151206904959.8,2730225064696.89,123144418077219,40607765928829.4,0.20963712007804,673265405469420,57.0350670316114,37.9704518909944,98115991973319.9,39.7082552668722,1524056943951.67,26760000169671.4,583740382126781,13464382529358.8,10.9562664254743,684325535291684,5393232185332.98,1318270858109.39,10.769801856388,4145486412293.3,90170973819988.9,9.7707219726524,96539183049215.2,77744715937349.6,5.89633369601766,4253710579533.16,24688215766330,526848594047010,63933390900199.2,587786352242469,48.5874563432491,67882734603560,477716331489126,45662104652215.4,4.59508146188023,688695179451183,987705178482.7,9164236303724.66,17355264006810.8,57117433896466.7,16132026144323.2,1456484765391.82,4352460781012.4,4352460781012.4,22603030.8984818,19141099566777.9,473363870708114,140643255643382,6900275.47235026,312581975520211,997510474435.584,194063074384.309,526848594047010,473363870708114,44058058190000,67882734603560,16132026144323.2,1524056943951.67,2730225064696.89,10151941482207.4,14151206904959.8,123144418077219,16132026144323.2,36656945214898.6,4045970115687.81,694756588034735,14151206904959.8,424375565493673,44058058190000,92570950369890,477716331489126,477716331489126,526848594047010,92570950369890,424375565493673,63933390900199.2,92570950369890,36656945214898.6,688695179451183,6875711476990.19,6875711476990.19,123144418077219,19010412974720.7,-2878386830397.5,92570950369890,67882734603560,694756588034735,117.842686372105,8071150344025.85,40607765928829.4,14151206904959.8,194063074384.309,26760000169671.4,194063074384.309,98115991973319.9,324316440664815,92570950369890,67882734603560,583532641662936,4253710579533.16,85352064295080,,1781243993481.05,,__eof__
2019Q2,-6336998580250.94,5.714447715868,93659548136610,717150948237274,39.2503571150423,3.39578918882495,19344777348456.6,12.5092142785673,17.3695818354677,338491927415590,468617515389840,20755463674757.1,16336894385067.4,89.2443950430098,13981488875013.5,12401172305356,-2.68405710785238,69.341330065661,5.50688329587042,18.2360295844458,5352125909184.8,431465682406056,19074881445395.3,28617427724551.2,51541596365310.8,28738066690423.4,5485085198181.81,130779859085683,42187152791321.6,0.888853660687279,696395484562517,56.8475762863737,38.6360348632821,98571217029986.6,39.2310521949081,3023745430241.9,26856651136549.7,600384734395680,27243925291699,11.4834936926931,706579456295798,10907030906631.7,2706061027747.2,10.5217426865027,8496403676831.67,91626736097222.9,9.40550567837961,100842595990933,88760027899762.3,6.04578651786162,5544253860051.05,26207874977600,539215906426500,68923080105100.6,605736860304865,48.6514594931769,67451673159010,487692396835236,51688232912909.7,5.91958211453712,697794284774764,1748799047204.26,19344777348456.6,18220483504957.5,60698262797535.4,16561005686452.2,3156467910523.81,4227096635577.68,4227096635577.68,28157983.9689382,19083916680784.4,483465300199658,143512150642474,46438135.466456,320042979220854,826179059426.698,832496322195.422,539215906426500,483465300199658,46771887320000,67451673159010,16561005686452.2,3023745430241.9,5485085198181.81,21093576395660.8,28738066690423.4,130779859085683,16561005686452.2,38689554696913.1,5352125909184.8,717150948237274,28738066690423.4,431465682406056,46771887320000,93659548136610,487692396835236,487692396835236,539215906426500,93659548136610,431465682406056,68923080105100.6,93659548136610,38689554696913.1,697794284774764,13981488875013.5,13981488875013.5,130779859085683,19074881445395.3,-2513875758943.1,93659548136610,67451673159010,717150948237274,115.179487324249,16336894385067.4,42187152791321.6,28738066690423.4,832496322195.422,26856651136549.7,832496322195.422,98571217029986.6,338491927415590,93659548136610,67451673159010,600192606444814,5544253860051.05,85070657542025,,3514897936843.06,,__eof__
2019Q3,-9523548526588.84,7.29990309318846,95033352260090,728891956339762,39.1078812516762,3.23631406543488,29323304439186.7,12.1000710224206,17.1610127852814,329582825686751,480671851898762,22012127811987.5,24375189668899.3,88.4719362060833,20861415623105.1,18551611133887,-3.72955291705801,66.9657028836196,5.71221239242119,16.7710892677032,6937342621195,438655084775551,19739192165433.3,28518281337161.9,56398757687838.2,42926800802786.3,8247362644846.05,122243120662850,42118578275026.8,0.597862737115125,706879828527774,56.7831499507346,37.0902580885798,99974066609842.6,39.5340507751146,4296231967307.42,28584541672079.2,605898307834414,40882694829422.3,12.244627590137,717972976642828,16507505160523,3851297455737.17,10.0082742877698,12614052978259,90568048367469,9.19301346129764,105137326187219,82326184033863.1,5.96640633834593,7133960235472.47,28026216595460,553774730251340,74165916274620.7,612835650455609,48.5976481661103,67007135664630,500411044064195,44823821956024.8,7.5067963676037,705928759902453,2265629267083.41,29323304439186.7,18645091631757.5,65037054438288.5,16194873004039.1,4836298715403.49,4598356350699.87,4598356350699.87,29147204.2762781,20092249406666.4,495812687713496,145620021965305,42694957.8996035,329347917614785,752426884576.803,568169000994.433,553774730251340,495812687713496,44871799380000,67007135664630,16194873004039.1,4296231967307.42,8247362644846.05,31588933706270.1,42926800802786.3,122243120662850,16194873004039.1,39097739252248.9,6937342621195,728891956339762,42926800802786.3,438655084775551,44871799380000,95033352260090,500411044064195,500411044064195,553774730251340,95033352260090,438655084775551,74165916274620.7,95033352260090,39097739252248.9,705928759902453,20861415623105.1,20861415623105.1,122243120662850,19739192165433.3,-3544319161394.2,95033352260090,67007135664630,728891956339762,121.885439672853,24375189668899.3,42118578275026.8,42926800802786.3,568169000994.433,28584541672079.2,568169000994.433,99974066609842.6,329582825686751,95033352260090,67007135664630,605701690220137,7133960235472.47,88765586385300,,5567782995438.97,,__eof__
2019Q4,-12984611951164.9,6.57222481770828,95368193800280,738721216384249,38.7459103551352,3.1496313020411,39336913684677.9,11.7787202824084,16.9105603979959,342147708494504,488737276874116,21717681655299.7,32860573216908.2,89.3503916520328,28311250011647.1,24270581289684.5,-3.78865039835901,71.7577201789192,5.18004356328982,16.9671445359166,6267812101142.13,449657052224649,19624695256212.4,27458797194436.2,57855344917350.2,57131154506592.8,11282843726365.1,125339896501397,41804516446110.5,0.915493228507564,717003534728949,57.5177825491277,36.6332707744586,101525330864924,39.8528631611935,5516619485632.57,26333371615550.3,614392072080777,54945404901727.8,11.8044924157042,727605004848188,22084831684819.6,5194680510096.1,9.6560616239533,17028406285282.1,88332104246933.3,8.99214070044494,106945120666268,79420877744342.1,5.85543153306838,6259575166764.05,28941342638970,563956436426450,72526837879757.2,620659884181920,49.5548361592799,66426851161310,508361972130329,50007458717141.2,6.56358783503109,713944244929186,2467602761432.55,39336913684677.9,18235016508816.2,65432103215178.3,16011527801890.3,6238341742954.7,5110622124165.41,5110622124165.41,17046138.4222922,20976671900545.8,503251350006163,142432239757082,38934574.3497166,339085088095622,757294272200.608,873089356391.534,563956436426450,503251350006163,47666393980000,66426851161310,16011527801890.3,5516619485632.57,11282843726365.1,41804516446110.5,57131154506592.8,125339896501397,16011527801890.3,39336913684677.9,6267812101142.13,738721216384249,57131154506592.8,449657052224649,47666393980000,95368193800280,508361972130329,508361972130329,563956436426450,95368193800280,449657052224649,72526837879757.2,95368193800280,39336913684677.9,713944244929186,28311250011647.1,28311250011647.1,125339896501397,19624695256212.4,-3613167454322.1,95368193800280,66426851161310,738721216384249,122.566038038516,32860573216908.2,41804516446110.5,57131154506592.8,873089356391.534,26333371615550.3,873089356391.534,101525330864924,342147708494504,95368193800280,66426851161310,614400309015155,6259575166764.05,94752104763825,,7320939551001.18,,__eof__
2020Q1,-3844445005456.34,20.3864357707843,98873825685699.9,811050371904298,39.3647053650099,3.26420004615998,10726984786561.9,11.5322991071867,16.2825418865193,379507742564282,513409343631229,23702416417697.9,8575619304530.64,93.221066874472,10123077097924.7,8988297387178.6,-3.16908908248332,74.0600638481698,6.95263238096164,17.7981840966075,20156848967532.4,492839119591385,20563336072613.6,30731631059624.7,71883433430208.4,17563916691709.2,2968876887877.2,144352238307747,45141138396963.7,0.720554077660034,787347955486600,48.8252105441757,38.0367044246261,109001042300160,29.3278106958786,600434783923.738,37125157434577.9,674023365211144,14211507970365.2,14.7700879392433,799548608004072,5635888665834.6,1273911790003.88,3.41856998335209,7154200210047.46,91086365558981.8,8.63430139867234,105368393825396,78569181129925.7,5.92420676729097,21643154883608.3,28845292080430,607238270134960,99334315081882.4,694180214178676,57.6356474219851,70028533605270,533972679703842,66927252681042.9,21.8896707328869,761977766309563,558299812678.97,10726984786561.9,22150724155982,72131114575756.9,17429936457374.5,4975638108748.34,5294843121019.41,5294843121019.41,0,22729489034542.3,528677836582823,150711348122659,104925.198974409,354355407302598,881592018098.6,712439382716.785,607238270134960,528677836582823,51863176700000,70028533605270,17429936457374.5,600434783923.738,2968876887877.2,11285284599240.9,17563916691709.2,144352238307747,17429936457374.5,42907939146247.8,20156848967532.4,811050371904298,17563916691709.2,492839119591385,51863176700000,98873825685699.9,533972679703842,533972679703842,607238270134960,98873825685699.9,492839119591385,99334315081882.4,98873825685699.9,42907939146247.8,761977766309563,10123077097924.7,10123077097924.7,144352238307747,20563336072613.6,-3133399615239.1,98873825685699.9,70028533605270,811050371904298,117.977114391105,8575619304530.64,45141138396963.7,17563916691709.2,712439382716.785,37125157434577.9,712439382716.785,109001042300160,379507742564282,98873825685699.9,70028533605270,672537059295068,21643154883608.3,103688643176700,,2138312704502.64,,__eof__
2020Q2,-9703726704216.35,12.2962077074808,97809658187460,829216826320566,43.5519786378031,3.20544591975107,23508130432040.3,11.3877319835894,15.7148209607983,407001589746718,516960203815031,21745933464928.1,16995579414159.4,96.4016341971104,17005976094576.4,14535212345688.5,-3.42314750061795,57.9398628958354,6.17262952818512,19.7504231834337,12026878728707.1,511513461122890,20578687322655.1,28137561434827.9,68415329438460.7,31530791759847.9,5540450025039.58,163773832306550,48457084738975.9,1.22822077034597,807470892855638,53.9015307436777,40.2391136625457,107954362429978,32.5794296912281,2756285130213.8,33180284319843.7,696285722504708,28234228063122.7,13.3409577812473,815679036068213,11238648648963.3,2342534222019.78,8.74156650174488,11465526069536.8,111433855706723,8.54754576651216,107366434834798,88219370508529.1,6.13364103353216,13193317418758.5,26931970454090,622403897769200,92735570183021.9,708312601233415,53.934503846593,70877687733370,537538891137686,67423637546322.5,13.4887675340532,790021530018868,720411937447.61,23508130432040.3,25960671593118.7,72499206775684.3,17230518453048.1,6410502217931.37,6932262543601.4,6932262543601.4,0,21652505506067.9,530606628594085,207868168188075,341149835823.271,299656985285294,1087819778824.47,1201318537262.78,622403897769200,530606628594085,41066435096452.9,70877687733370,17230518453048.1,2756285130213.8,5540450025039.58,24228542369487.9,31530791759847.9,163773832306550,17230518453048.1,47016260864080.6,12026878728707.1,829216826320566,31530791759847.9,511513461122890,41066435096452.9,97809658187460,537538891137686,537538891137686,622403897769200,97809658187460,511513461122890,92735570183021.9,97809658187460,47016260864080.6,790021530018868,17005976094576.4,17005976094576.4,163773832306550,20578687322655.1,-3348168869607,97809658187460,70877687733370,829216826320566,119.431619998728,16995579414159.4,48457084738975.9,31530791759847.9,1201318537262.78,33180284319843.7,1201318537262.78,107954362429978,407001589746718,97809658187460,70877687733370,695119283814657,13193317418758.5,113692034638575,,3025890775523.59,,__eof__
2020Q3,-15200979838624.2,11.2924636053946,106919949490435,814280330453142,44.182332982398,3.07562817593982,35788837061826,12.8718004412843,18.5137468909029,400942390826470,510229257463479,23118789682205.4,25135102980310.2,96.2785347331014,23775099448434,20068712243638.6,-3.70724189385097,50.7919045358492,5.70158080587123,18.6939648562083,12073896383113.7,504907621223541,20280282033202.2,28087639658615.5,60803473523317.4,45203815223948.8,8302377276869.53,152221278805927,48839594152185.2,1.21844809300375,791161540770936,55.6039415164093,37.9658729754543,108003462458125,34.9204733922423,4220000530493.32,30247430077258.6,676556899857154,41077069365039.8,13.5199579424403,797985671387827,15941966384729.6,3607052468245.68,9.33549637256631,15472722171564.5,108822411521291,9.12913809703557,109354875147559,82758165451679.9,6.12270134177899,13152675198601.7,32583173626370.3,577516534716007,91324357875219.5,688630796240268,52.5953380940245,74336775864064.9,530509539496681,59657757332163.2,12.3014229442545,797680491434759,840858552312.95,35788837061826,25936654212980.2,73362785042421.3,16316500872808.5,7889464694631.11,6085665968462.82,6085665968462.82,11651183.1338216,21174555408859.7,524423873528218,196543177713177,339368236784.714,305452741266532,914019251681.832,1302764085606.78,577516534716007,524423873528218,37757064231904,74336775864064.9,16316500872808.5,4220000530493.32,8302377276869.53,36629695614138.9,45203815223948.8,152221278805927,16316500872808.5,47718449415768,12073896383113.7,814280330453142,45203815223948.8,504907621223541,37757064231904,106919949490435,530509539496681,530509539496681,577516534716007,106919949490435,504907621223541,91324357875219.5,106919949490435,47718449415768,797680491434759,23775099448434,23775099448434,152221278805927,20280282033202.2,-3963781160393.7,106919949490435,74336775864064.9,814280330453142,124.293083371811,25135102980310.2,48839594152185.2,45203815223948.8,1302764085606.78,30247430077258.6,1302764085606.78,108003462458125,400942390826470,106919949490435,74336775864064.9,675478121041666,13152675198601.7,113904062725000,,4352194550268.45,,__eof__
2020Q4,-20895716111474.2,10.7209250423238,104557455310172,804130869417013,44.1521704866726,3.67474893917793,48178825906955.7,14.3801230274099,19.1700130707365,413190405089189,503803446065288,22613431084919.3,33652549422810.9,98.4405022659897,31573465408693.6,26400368322763.7,-4.68219365805303,49.9924074931517,4.55403868858814,19.4931682388826,11209526409964.7,514270893952995,24302136847377.1,26825433153198.3,54268241718361.6,60052917745574.7,11228867941319.2,156750583236248,49375168448355.3,1.12351268816043,781517438332094,56.0381588208356,37.9366464723237,109119948976231,35.564255605048,5996873298544.41,24050132562436.7,668937687296936,53541306543371.1,11.3772655106445,788503324041965,19888757120560.1,4907330814247.15,9.98598157037311,20344597467374.4,113998742026663,9.75367910427597,108356110335064,73573118472381,6.11860525354099,11012510312439.4,26125110728812.3,545421930200879,76129231829051.1,680147213706901,52.5760722275984,78432344581359.9,528105582912666,58489411840128.5,10.532496491781,806967705912727,1196342541399.65,48178825906955.7,22357516450807.7,71855811636766.7,19406554305822.6,9726924629671.61,5687592232958.78,5687592232958.78,52257920.9716103,21227782654892.3,522417990679707,191230149401893,335143601410.097,308787873888476,836988875114.573,1174716276827.45,545421930200879,522417990679707,39210217309546.3,78432344581359.9,19406554305822.6,5996873298544.41,11228867941319.2,49375168448355.3,60052917745574.7,156750583236248,19406554305822.6,48178825906955.7,11209526409964.7,804130869417013,60052917745574.7,514270893952995,39210217309546.3,104557455310172,528105582912666,528105582912666,545421930200879,104557455310172,514270893952995,76129231829051.1,104557455310172,48178825906955.7,806967705912727,31573465408693.6,31573465408693.6,156750583236248,24302136847377.1,-4895582541554.5,104557455310172,78432344581359.9,804130869417013,125.226438781488,33652549422810.9,49375168448355.3,60052917745574.7,1174716276827.45,24050132562436.7,1174716276827.45,109119948976231,413190405089189,104557455310172,78432344581359.9,669134703394461,11012510312439.4,114183772115425,,5769239580300.58,,__eof__
2021Q1,-3933178537510.58,6.58977450396549,118807874889000,806637446820849,39.2417881670671,3.63587513437625,10754566686735.3,17.0286352947758,21.4248649586074,421107912751746,509647309508331,23608590035118.7,8640948848760.96,97.541346795872,7053734977431.86,5780647096979.35,-3.88075676974707,44.4257441758532,4.87774247078206,18.9898754103658,7829171048138.54,515276478118471,24013899861019.3,27024740992046.8,53042778681074.5,14421595945740.3,2896482238155.25,153179446164635,45204158023276.1,0.795433922987568,783028856785730,59.9167310003109,36.3753426440453,109623614917333,41.0630998672679,883010654798.433,26030619459498,673738929967058,12236644038346.2,10.8853369139024,791127513416327,3595695189585.23,1329255758592.04,6.12283590609989,4157252739276.61,115270867165014,11.706541234004,109559412401131,78394932175465.2,5.6190628165957,8225577395913.32,24378529568000,554532666220000,73295602280532,681568101015196,48.9109180701691,94429345321000,533661209369351,51803919213126,6.92342776402517,804478602548582,546472819083.74,10754566686735.3,23506082935698.3,74575100567647.3,19403255213271.8,1641085547657.29,5396534905907.37,5396534905907.37,39815303.8327529,20911545057085.6,528264674463443,204874774695277,562000829015.339,301151652614537,764661452224.318,945038140047.734,554532666220000,528264674463443,41950939379240.5,94429345321000,19403255213271.8,883010654798.433,2896482238155.25,11301039505819,14421595945740.3,153179446164635,19403255213271.8,43018266746941.2,7829171048138.54,806637446820849,14421595945740.3,515276478118471,41950939379240.5,118807874889000,533661209369351,533661209369351,554532666220000,118807874889000,515276478118471,73295602280532,118807874889000,43018266746941.2,804478602548582,7053734977431.86,7053734977431.86,153179446164635,24013899861019.3,-4610644647747.5,118807874889000,94429345321000,806637446820849,123.762222354287,8640948848760.96,45204158023276.1,14421595945740.3,945038140047.734,26030619459498,945038140047.734,109623614917333,421107912751746,118807874889000,94429345321000,673342523619283,8225577395913.32,117040749864975,,1927295135931.59,,__eof__
